 228:  1hwu-B  2.1  3.1   59   101    3 PDB  MOLECULE: PII PROTEIN;                                               
 229:  2lse-A  2.1  3.7   59   101    3 PDB  MOLECULE: FOUR HELIX BUNDLE PROTEIN;                                 
 230:  3uvd-A  2.1  3.4   53   122    4 PDB  MOLECULE: TRANSCRIPTION ACTIVATOR BRG1;                              
 231:  4xdi-A  2.1  3.3   59   127    5 PDB  MOLECULE: CHLAMYDOMONAS REINHARDTII THB1;                            
 232:  2xub-A  2.1  3.8   58   433    3 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC3;              
 233:  2jua-A  2.1  3.3   50   102   10 PDB  MOLECULE: DE NOVO PROTEIN S836;                                      
 234:  2e8y-A  2.1  3.0   51   712    8 PDB  MOLECULE: AMYX PROTEIN;                                              
 235:  1dly-A  2.1  4.4   58   121    3 PDB  MOLECULE: HEMOGLOBIN;                                                
 236:  5c4q-A  2.1  3.5   52   118    2 PDB  MOLECULE: BROMODOMAIN;                                               
 237:  1qle-A  2.1  3.2   55   538    7 PDB  MOLECULE: CYTOCHROME C OXIDASE POLYPEPTIDE I-BETA;                   
 238:  3rko-F  2.1  4.2   53   168    2 PDB  MOLECULE: NADH-QUINONE OXIDOREDUCTASE SUBUNIT L;                     
 239:  3izv-G  2.1  3.7   56   232    4 PDB  MOLECULE: 16S RIBOSOMAL RNA;                                         
 240:  4nxj-A  2.1  2.8   46   118    4 PDB  MOLECULE: BROMODOMAIN PROTEIN;                                       
 241:  3q2e-A  2.1  3.3   51   107    8 PDB  MOLECULE: BROMODOMAIN AND WD REPEAT-CONTAINING PROTEIN 1;            
 242:  2qg3-A  2.1  3.0   49   195   10 PDB  MOLECULE: UPF0130 PROTEIN AF_2059;                                   
 243:  3nxb-A  2.1  3.8   51   101    4 PDB  MOLECULE: CAT EYE SYNDROME CRITICAL REGION PROTEIN 2;                
 244:  2x3j-A  2.1  4.2   48   586    2 PDB  MOLECULE: ACSD;                                                      
 245:  2dqm-A  2.1  3.2   48   867    0 PDB  MOLECULE: AMINOPEPTIDASE N;                                          
 246:  1h1l-B  2.1  2.4   48   519    6 PDB  MOLECULE: NITROGENASE MOLYBDENUM IRON PROTEIN ALPHA CHAIN;           
 247:  1dd3-A  2.1  2.7   47   128   11 PDB  MOLECULE: 50S RIBOSOMAL PROTEIN L7/L12;                              
 248:  4fgu-A  2.1  3.0   48   407    6 PDB  MOLECULE: LEGUMAIN;                                                  
 249:  2bjo-A  2.1  2.7   47   135    2 PDB  MOLECULE: ORGANIC HYDROPEROXIDE RESISTANCE PROTEIN OHRB;             
 250:  4idn-B  2.1  4.0   46   423    0 PDB  MOLECULE: ATLASTIN-1;                                                
 251:  1yg2-A  2.1  2.6   47   169   13 PDB  MOLECULE: GENE ACTIVATOR APHA;                                       
 252:  2qkm-H  2.1  3.1   53   190    6 PDB  MOLECULE: SPBC3B9.21 PROTEIN;                                        
 253:  1dg3-A  2.1  3.6   50   540    4 PDB  MOLECULE: PROTEIN (INTERFERON-INDUCED GUANYLATE-BINDING              
 254:  1mio-A  2.1  4.1   51   525   10 PDB  MOLECULE: NITROGENASE MOLYBDENUM IRON PROTEIN (ALPHA                 
 255:  4rn3-A  2.1  3.1   49   210    8 PDB  MOLECULE: HAD SUPERFAMILY HYDROLASE;                                 
 256:  3v3c-A  2.1  2.8   43    79    2 PDB  MOLECULE: ATP SYNTHASE SUBUNIT C, CHLOROPLASTIC;                     
 257:  4abm-A  2.1  3.5   44    79    5 PDB  MOLECULE: CHARGED MULTIVESICULAR BODY PROTEIN 4B;                    
 258:  2iml-D  2.1  3.2   42   197    5 PDB  MOLECULE: HYPOTHETICAL PROTEIN;                                      
 259:  2wie-A  2.1  2.8   43    82    5 PDB  MOLECULE: ATP SYNTHASE C CHAIN;                                      
 260:  1j30-A  2.1  3.6   42   141    2 PDB  MOLECULE: 144AA LONG HYPOTHETICAL RUBRERYTHRIN;                      
 261:  3wfw-A  2.1  3.0   44   138    5 PDB  MOLECULE: HEMOGLOBIN-LIKE FLAVOPROTEIN FUSED TO ROADBLOCK/L          
 262:  3e58-A  2.1  3.3   53   211    2 PDB  MOLECULE: PUTATIVE BETA-PHOSPHOGLUCOMUTASE;                          
 263:  4lh6-A  2.1  3.9   43   322    2 PDB  MOLECULE: DNA LIGASE;                                                
 264:  1nnq-A  2.1  3.4   42   170    5 PDB  MOLECULE: RUBRERYTHRIN;                                              
 265:  4xk8-a  2.1  4.1   40   742    8 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
 266:  2fi1-A  2.1  3.9   52   187    6 PDB  MOLECULE: HYDROLASE, HALOACID DEHALOGENASE-LIKE FAMILY;              
 267:  4kp4-A  2.1  3.4   44   219    5 PDB  MOLECULE: OSMOLARITY SENSOR PROTEIN ENVZ, HISTIDINE KINASE;          
 268:  4l8j-A  2.1  3.9   44   326    2 PDB  MOLECULE: PUTATIVE EFFLUX TRANSPORTER;                               
 269:  4d7r-A  2.0  2.9   56   355    7 PDB  MOLECULE: PROLINE/BETAINE TRANSPORTER, RALF;                         
 270:  2aag-B  2.0  3.3   58   130   10 PDB  MOLECULE: MALONATE SEMIALDEHYDE DECARBOXYLASE;                       
 271:  3um9-A  2.0  2.8   49   225    2 PDB  MOLECULE: HALOACID DEHALOGENASE, TYPE II;                            
 272:  3vcd-A  2.0  3.0   50   184    8 PDB  MOLECULE: PROPANEDIOL UTILIZATION POLYHEDRAL BODY PROTEIN P          
 273:  1cf7-B  2.0  4.0   50    82    6 PDB  MOLECULE: PROTEIN (TRANSCRIPTION FACTOR E2F-4);                      
 274:  4arz-A  2.0  2.6   50   291    6 PDB  MOLECULE: GTP-BINDING PROTEIN GTR1;                                  
 275:  3dfg-A  2.0  2.2   40   142   13 PDB  MOLECULE: REGULATORY PROTEIN RECX;                                   
 276:  1qw6-A  2.0  3.0   40   421    3 PDB  MOLECULE: NITRIC-OXIDE SYNTHASE, BRAIN;                              
 277:  3wct-B  2.0  3.3   57   144   12 PDB  MOLECULE: A1 GLOBIN CHAIN OF GIANT V2 HEMOGLOBIN;                    
 278:  3tm9-A  2.0  3.5   62   146   11 PDB  MOLECULE: BACTERIAL HEMOGLOBIN;                                      
 279:  2r6i-A  2.0  3.5   56   268    9 PDB  MOLECULE: UNCHARACTERIZED PROTEIN ATU1473;                           
 280:  3u5m-E  2.0  3.8   57   173    7 PDB  MOLECULE: E3 UBIQUITIN-PROTEIN LIGASE TRIM33;                        
 281:  2k3o-A  2.0  3.5   56   129    7 PDB  MOLECULE: TUSP1;                                                     
 282:  3sol-A  2.0  3.4   51    91    6 PDB  MOLECULE: TYPE II SECRETION PATHWAY RELATED PROTEIN;                 
 283:  1eyy-A  2.0  2.9   52   504   12 PDB  MOLECULE: ALDEHYDE DEHYDROGENASE;                                    
 284:  3n2q-A  2.0  2.8   50   282   12 PDB  MOLECULE: SEX PHEROMONE STAPH-CAM373;                                
 285:  1m56-A  2.0  3.0   54   547    7 PDB  MOLECULE: CYTOCHROME C OXIDASE;                                      
 286:  3lmf-A  2.0  3.9   51   109    6 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
 287:  2yb5-F  2.0  2.9   41   215    5 PDB  MOLECULE: PUTATIVE FUSIDIC ACID RESISTANCE PROTEIN;                  
 288:  4u5b-E  2.0  2.8   46    85    7 PDB  MOLECULE: GLUTAMATE RECEPTOR 2;                                      
 289:  3q5e-E  2.0  2.8   43   386    5 PDB  MOLECULE: ATLASTIN-1;                                                
 290:  2o8i-A  2.0  3.2   50   155    8 PDB  MOLECULE: HYPOTHETICAL PROTEIN ATU2327;                              
 291:  4ro1-B  2.0  4.1   53   568    2 PDB  MOLECULE: DIS3-LIKE EXONUCLEASE 2;                                   
 292:  3ayh-A  2.0  3.4   50   134    8 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE III SUBUNIT RPC9;              
 293:  3qnm-A  2.0  3.2   54   231   13 PDB  MOLECULE: HALOACID DEHALOGENASE-LIKE HYDROLASE;                      
 294:  1dce-A  2.0  6.2   56   567    5 PDB  MOLECULE: PROTEIN (RAB GERANYLGERANYLTRANSFERASE ALPHA               
